listingId,url,title,date,time,price,zip_code,city,propertyType,rooms,superficy,description
416801695,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-3-r416801695,Vente appartement 2 pièces 30 m² Paris 20E,07 septembre 2017,,278.920 €,75020,Paris,,2,30 m²,"Paris 20e. Vend appartement meublé T2 très ensoleillé + cave sans travaux. 3e étage sur rue et cour sans ascenseur. Excellent état général, immeuble construit en brique et pierre de taille année 1934. Composition de l'appartement : 1 entrée avec couloir, 1 chambre, 1 séjour composé d'une cuisine équipée avec petit bar d'appoint, 1 salle d'eau meublé avec une cabine de douche et un wc. L'ensemble des pièces sont dotées d'une fenêtre avec double vitrage. Charges de copropriété mensuelles : 148.50 €. Taxe foncière annuelle 2016 : 367 €. Contact annonce par sms ou par courriel, svp. Photos complémentaires sur demande par courriel. ."
418100570,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-3-r418100570,Vente appartement 3 pièces 73 m² Paris 19E,07 septembre 2017,,539.000 €,75019,Paris,,3,73 m²,"3 pièces refait à neuf dans immeuble récent, quartier Rosa park. Chaine massif, salon 25 m², cuisine équipée Bosch bois massif, baignoire jacuzzi, éclairage incrusté Led, nombreux placards sur mesure, 2 chambres de 12m2. 2 parking intérieurs, cave, 4ème avec ascenseur et gardien, quartier gare Rosa park avec toutes les enseignes, RER, tramway, métro, St Lazare à 7 mn, école et commerce dans la rue. Appartement calme et très clair."
416100865,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-4-r416100865,Vente appartement 2 pièces 30 m² Paris 18E,06 septembre 2017,,239.000 €,75018,Paris,,2,30 m²,"Rue Doudeauville - Au pied de la Butte de Montmartre. Beau 2 pièces dans l'ancien (1910). Appartement très lumineux (plein Sud). Comportant : une entrée, un séjour, une cuisine séparée, une chambre et une salle d'eau avec wc et une cave. Au premier étage sur cinq d'une copropriété en très bon état (partie communes refaites il y 4 ans). Charges annuelles de copropriété : 1.200 €. Merci au agences immobilière de ne pas appeler."
413000134,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-4-r413000134,Vente appartement 7 pièces 241 m² Paris 20E,06 septembre 2017,,1.495.000 €,75020,Paris,,7,241 m²,"Proche de Nation. Très bel espace avec beaucoup de cachet au 1er étage d'un bel immeuble ancien. Dans un immeuble à l'attrait insoupçonné, découvrez ce havre de paix qui vous donnera l'impression d'être à la campagne. Dans ce quartier à l'ambiance village et en plein boom, cet espace de 241 m² se compose de: 3 pièces ou chambres de + 20 m², 2 salles de bains, 2 cabinets de toilettes, une cuisine américaine, un vaste plateau ou séjour de + 110 m² avec parquet chêne d'une ancienne école de danse/théatre/cinéma, poutres Eiffel, bibliothèque en fer forgé de 16 m de long. Possibilité d'utilisation en local professionnel (bureaux, open spaces, salles de danse/sport/musique/chant), habitation ou mixte. Possibilité de créer des pièces supplémentaires Absolument unique sur le marché."
417300504,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-5-r417300504,Vente appartement 3 pièces 72 m² Paris 15E,07 septembre 2017,,743.000 €,75015,Paris,,3,72 m²,"Promesse en cours, si interêt recontactez-moi début octobre. Beau 2/3 pièces. Etage élevé. Double exposition Nord-Est / Sud-Ouest. Lumineux. Belle hauteur sous plafonds. Parquet, Moulures, Cheminée, Bow-window, énormément de charme. Très grand double séjour (34 m²). Grande chambre sur cour calme et arborée. Belle cuisine et salle de bains, wc séparés. Au total 71,94 m² loi Carrez. Beaucoup de rangement (arrière-cuisine, dressing, placards). Cave. Bon immeuble, calme, bien entretenu, concierge. Proximité trois lignes de métro - Motte-Picquet (8, 10, 6), Champ de Mars à 5 mns à pied. Commerces, marché, restaurants, quartier très agréable. A voir. (agents immobiliers s'abstenir aucune réponse ne vous sera donnée). Promesse en cours, si intérêt rappeler début octobre. Si répondeur, merci de laisser un message."
416201821,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-5-r416201821,Vente appartement 5 pièces 100 m² Paris 20E,06 septembre 2017,,840.000 €,75020,Paris,,5,100 m²,"Proche Nation. Grand appartement en duplex sous les toits, 4ème étage sans ascenseur. 123,31 m² au sol, 92,78 m² Carrez, pièce principale de 50 m² (cuisine, salle à manger, salon), 3 chambres dont une sous les toits + 1 grand bureau en mezzanine. Très clair et très calme, nombreux transports à proximité, quartier commerçant. Travaux de rafraîchissement à prévoir. Agence s'abstenir."
418200612,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-4-r418200612,Vente appartement 3 pièces 70 m² Paris 7E,06 septembre 2017,,1.100.000 €,75007,Paris,,3,70 m²,"Charme absolu, rue du Bac, dans une impasse calme. Un joli appartement en duplex telle une maison avec entrée indépendante loi Carrez 70 m² habitables, patio 9 m². Le rez-de-chaussée comprend une entrée, un salon avec cheminée, une cuisine aménagée, une salle de douche et wc. 1er niveau : 2 chambres, 1 salle de bains et wc + 1 cave, exposition Sud/Est. Travaux à prévoir. Agences S'abstenir svp"
416900624,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-5-r416900624,Vente appartement 3 pièces 78 m² Paris 18E,07 septembre 2017,,470.000 €,75018,Paris,,3,78 m²,"Dans le quartier cosmopolite de l'Évangile, je propose à la vente cet appartement chaleureux et lumineux de 3/4 pièces, d'une surface de 78 m², avec double exposition et vue panoramique sur le nord-est parisien. Il est situé au 26ème étage sur 28 d'un immeuble de la rue Boucry. Il se compose comme suit : - 1 entrée desservant toutes les pièces (avec placard aménagé), - 1 grand séjour avec coin bureau, - 1 cuisine séparée toute équipée, - 1 salle d'eau, - 1 salle de bains avec placard, - 1 wc séparé, - 2 chambres avec penderies. Il est possible de créer une troisième chambre en fermant le coin bureau du séjour. Chaque pièce avec fenêtre dispose de son balcon. Le chauffage et l'eau chaude sont collectifs. L'appartement a été rénové en partie : double-vitrage pour toutes les fenêtres, électricité remise aux normes avec baie VDI, salle de bains remise à neuf. Une place de parking et une cave sont vendus avec l'appartement et inclus dans le prix de vente. L'immeuble dispose de 4 ascenseurs. La double entrée est sécurisée avec digicode, interphone et poste de sécurité 24h/24 7j/7. A proximité immédiate, se trouvent plusieurs lignes de bus (35, 60 et 65), la piscine et la bibliothèque du quartier, divers commerces, des parcs et établissements scolaires (crèches, écoles et lycées). A environ 10 minutes à pied, se situe le marché de l'Olive et sa zone piétonne ; et le métro Marx Dormoy. Agences s'abstenir, merci."
418200514,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-5-r418200514,Vente appartement 3 pièces 71 m² Paris 16E,06 septembre 2017,,950.000 €,75016,Paris,,3,71 m²,"Paris 16 eme Faisanderie 3 pièces 71 m² au 6e étage ascenseur. Refait entièrement à neuf par architecte décorateur d'intérieur. Immeuble de bon standing. Salon salle à manger, cuisine US Haut de gamme, 2 chambres, douche à l'italienne baignoire, 2 wc, dressing, buanderie, nombreux rangements. Balcon terrasse 12 m² donnant sur un jardin intérieur sans vis-à-vis, plein sud. Gardien, cave. Possibilité parking en sus dans l'immeuble. Agence s'abstenir."
417900213,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-5-r417900213,Vente appartement 2 pièces 20 m² Paris 2E,07 septembre 2017,,229.000 €,75002,Paris,,2,20 m²,"Très joli et très fonctionnel deux pièces en parfait état de 20 m². A quelques pas du métro Bonne Nouvelle, une petite rue qui borde une belle église et un petit jardin public, à deux pas des Grands Boulevards ! Très calme, au premier étage sur cour d'un immeuble avec colombages apparents dans la cage d'escalier. Constitué d'une entrée avec belle porte blindée, une première pièce avec cuisine entièrement équipée donnant accès à la salle d'eau, puis d'une deuxième pièce chambre/salon/bureau avec deux fenêtres. La salle d'eau et le sol de la cuisine ont été rénovés entièrement en juillet. Les points forts: au calme, la cuisine séparée permet de prendre ses repas, la salle d'eau est toute neuve dans un design actuel, le lit escamotable permet d'avoir un vrai salon/ bureau avec canapé lui-aussi escamotable. Vendu meublé. Charges de 275 €/trimestre. Taxe foncière 2016 de 347 €. Travaux récents dans l'immeuble: colonne d'alimentation d'eau et descente d'eaux usées remplacées en 2017, sol de la cour rénové en 2015. Petite copropriété bien tenue. Plan fourni dans les photos. Plus de détails par courriel ou par téléphone."
414500016,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r414500016,Vente studio 23 m² Paris 13E,07 septembre 2017,,275.000 €,75013,Paris,,1,23 m²,"Place d'Italie. Studio entièrement rénové avec balcon et la vue panoramique de la Tour Eiffel et le Sacré Coeur, 23,21m2, balcon 2,35 m², dans une tour de standing, avec piscine, digicode, gardien, sécurité.. Entrée, salle de douche + wc, cuisine, séjour, chauffage collectif, 4 ascenseurs... A 2 min de métro Place d'Italie et le Centre commercial Italie2, bus 27, 47, 57, 62, 64, 67, 83."
416300874,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r416300874,Vente appartement 2 pièces 44 m² Paris 16E,07 septembre 2017,,392.000 €,75016,Paris,,2,44 m²,"Paris 16e (Boulevard Exelmans-Porte St Cloud). Bel appartement 2/3 pièces d'une superficie de 44.02 m² (loi Carrez) au 7éme salle de bains, wc séparés. Chaque pièce dispose de fenêtres-baies vitrées (double vitrage) sur cour, étage avec ascenseur, dans un immeuble de standing des années 30 avec gardienne. Calme absolu et ensoleillé toute la journée (orienté est/ouest) composé d'une entrée, cuisine équipée et salle à manger, salon, chambre, appartement en bon état. Possibilité d'une terrasse de 6 m² à faire voter. Grande cave. Commerces et transports à proximité. Chauffage collectif très performant (chaudière neuve), immeuble très sécurisé et sans travaux à prévoir. Charges de copropriété de 550 euros par trimestre comprenant chauffage collectif, eau, frais de syndic, concierge... (Pas de frais d'agence). Pas de travaux de copropriété à prévoir. Tout a déjà été voté."
417300241,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r417300241,Vente appartement 2 pièces 58 m² Paris 6E,07 septembre 2017,,800.000 €,75006,Paris,,2,58 m²,"Bel appartement de 57.56 m² dans un immeuble du 18ème siècle situé à Odéon, dans le coeur du 6ème arrondissement de Paris. Il est composé d'un grand salon lumineux (27.43 m²), d'une chambre, d'une cuisine et d'une salle de bains (possibilité de faire une seconde chambre). Le parquet est ancien et le salon dispose de poutres, d'une cheminée et d'une belle hauteur sous plafond (2.95 m). Il est au 3ème étage (sans ascenseur), le salon donne sur la rue et la chambre sur une petite cour. Sont également inclus dans la vente : - une cave (propriété)- un placard au rez-de-chaussée (propriété) : très pratique pour mettre son vélo par exemple. - un placard sur le palier (jouissance exclusive). Situé rue Mazarine, l'emplacement est exceptionnel. Proche de la place de l'Odéon, de l'Institut de France, du Pont-Neuf et du Pont des Arts, du Louvre, de la Place Saint-Michel, de Notre-Dame de Paris, du jardin du Luxembourg etc. Profitez des nombreux avantages de ce quartier vivant et pittoresque : galeries d'art, librairies, cinémas, musées, théâtres, papeteries haut de gamme, très large choix de bons cafés et restaurants, commerces de bouche de qualité, jolies boutiques, mais aussi squares et jardins. Chauffage électrique, fenêtres à double vitrage (sur mesure, en bois, posées début 2017), porte blindée. Immeuble sécurisé par une double entrée avec 2 digicodes. En parfait état, peinture refaite cette année. Electricité aux normes. Charges trimestrielles : 456 € Taxe foncière : 657 € Vendu vide. Professionnels s'abstenir."
418200246,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r418200246,Vente appartement 4 pièces 75 m² Paris 10E,05 septembre 2017,,650.000 €,75010,Paris,,4,75 m²,"Très bel appartement lumineux de 75 m², dans un immeuble pierre de taille, situé rue Cail. 3-4 pièces de charme avec parquet, moulures, cheminées, orienté Sud. Pas de travaux à prévoir. Au 3ème étage il est desservi par un ascenseur. Il se compose : D'une entrée indépendante D'un double séjour de 34 m² De deux chambres de 15 m² et 9,5 m² D'une cuisine équipée, d'une salle de bains et de wc séparés. L'appartement dispose d'une belle cave, les vélos peuvent être stationnés dans la cour. A proximité du canal Saint Martin, entre les métros Louis Blanc, La Chapelle et Gare du Nord. Le chauffage et l'eau chaude sont assurés par une chaudière au gaz. L'ensemble des fenêtres est en double vitrage. Les charges trimestrielles sont de 585 €. Agences s'abstenir."
418200254,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r418200254,Vente studio 26 m² Paris 19E,06 septembre 2017,,195.000 €,75019,Paris,,1,26 m²,"Appartement 26 m² très lumineux, situé au 5ème étage sans vis à vis, avec ascenseurs. Cave en sous-sol. Appartement équipé fibre optique et connexion télévision. Baies vitrées pièce principale et fenêtre de cuisine en double vitrage. Gardien, contrôle d'accès par digicode et interphone. Proximité immédiate RER, tramway et bus. Proximité immédiate de tous commerces. Proximité immédiate de la Cité de la Musique. Comprend : entrée, pièce principale, dressing indépendant, salle de bains indépendante avec baignoire, lavabo et wc, cuisine indépendante. Cuisine équipée avec : réfrigérateur, 4 plaques de cuisson, lave-linge, micro-ondes. Chauffage collectif. Habitable immédiatement. Agents immobiliers s'abstenir. Pour tout renseignement téléphoner au :"
417000305,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r417000305,Vente studio 20 m² Paris 3E,07 septembre 2017,,287.000 €,75003,Paris,,1,20 m²,"Stutio très calme et lumineux. Marais (proximité place des Vosges/musée Picasso). Immeuble 18e. Ravalement 2017 surface : 20,50 m², bonne hauteur sous plafond, travaux récents, tout confort. 2ème étage ensoleillé - exposition : plein sud sur cour arborée. Copropriété très bien entretenue."
404601615,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r404601615,Vente appartement 3 pièces 60 m² Paris 8E,07 septembre 2017,,785.000 €,75008,Paris,,3,60 m²,"Angle de la rue de Ponthieu et de la rue du Colisée : appartement superbement placé derrière le rond-point des Champs-Elysées, à quelques mètres de la rue du Faubourg Saint-Honoré et de l'avenue des Champs-Elysées. Quartier touristique, un des plus prisés de la capitale. Métro Franklin Roosevelt. Nombreux parkings dans le quartier. A proximité immédiate de tous transports, restaurants, hôtels, théâtres, cinémas et haut-lieu d'expositions. Ce bien est situé au 4ème étage d'un immeuble Napoléon III en pierre de Paris. En bon état, et d'une superficie de 60 m² (59,76m2 loi Carrez), il comprend 2 chambres donnant sur la rue du Colisée, une entrée, un salon traversant donnant sur cour et sur la rue du Colisée, une cuisine séparée dotée d'un équipement récent, un bureau ou dressing, une salle de bains avec baignoire et wc indépendants. Parquet dans les 3 pièces, carrelage dans la cuisine, salle de bains et wc. Emplacement idéal pour une résidence principale, un pied-à-terre ou pour réaliser un investissement locatif. Ascenseur vitré aux normes, à partir du premier étage, digicode, interphone, vidéophone, porte blindée, double vitrage, chauffage individuel électrique. Taxe d'habitation : 1.096 Euros, taxe foncière : 927 Euros. Charges trimestrielles = 450 € Copropriété de 33 lots principaux - Aucun litige Agences immobilières, marchands de biens, et sociétés de diagnostics s'abstenir impérativement !"
418200302,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r418200302,Vente appartement 2 pièces 50 m² Paris 18E,06 septembre 2017,,520.000 €,75018,Paris,,2,50 m²,"Caulaincourt/Cimetière de Montmartre. Dans un immeuble ancien au 1er étage (avec ascenseur), sur rue. 2 pièces de 49 m² loi Carrez avec plan en étoile se composant : d'une entrée distribuant une cuisine américaine aménagée donnant sur un grand espace de vie/salon de 30 m², d'une grande chambre, d'une vaste salle de bain et d'un WC séparés avec lave-mains, rangements, aucune perte d'espace. Appartement bien aménagé avec le charme de l'ancien. Chauffage et eau chaude au gaz. Une cave spacieuse de 6m2 avec porte blindée complète ce bien. Charges annuelles: 1.550 €. Lignes 2 et 13 à proximité. A visiter rapidement ! Merci de m'appeler entre 16h à 20h"
418200304,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r418200304,Vente studio 17 m² Paris 18E,06 septembre 2017,,149.000 €,75018,Paris,,1,17 m²,"Studio rez-de-chaussée pierre de taille 17 m² + mezzanine 9 m² hauteur plafond 3m50, 2 grandes fenêtres en bois, double vitrage avec 2 grilles métalliques ouvrables de sécurité donnant sur 2 cours intérieures, grande porte d'entrée blindée et autres équipements de qualité, logement très calme. Quartier très commerciale et animé. Charges 142 €/trimestre, taxe foncière 84 €/an. Proche de tous les transports (métro Château Rouge + bus). Agences s abstenir."
418200320,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-7-r418200320,Vente appartement 4 pièces 96 m² Paris 16E,06 septembre 2017,,1.200.000 €,75116,Paris,,4,96 m²,"En face de Janson de Sailly, 16ème nord. Dans belle copropriété avec gardienne, appartement de 96.5 m² Carrez avec balcon filant de 12m2, au 4ème étage, traversant et très clair. Grand séjour avec 2 baies vitrées donnant sur large balcon. 2 chambres dont une avec salle de bains et balcon, l'autre avec salle de douche. Couloir et dégagement avec nombreux placards. Cuisine dinatoire aménagée et équipée. 2 wc. 1 grande cave. Immeuble récemment ravalé et ascenseurs aux normes. Gardienne, digicode, interphone. En supplément, 1 grande place de parking privative dans l'immeuble au prix de 40.000 €. Emplacement idéal - Diagnostics réalisés. Agences s'abstenir. Visite sur rendez-vous"
414200037,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-6-r414200037,Vente appartement 2 pièces 9 m² Paris 2E,06 septembre 2017,,77.000 €,75002,Paris,,2,9 m²,"En plein coeur de Paris et à quelques pas de la rue Montorgueil, vente en toute propriété directement chez notaire d'une surface brute 9,14 m² loi Carrez, usage commercial et logement située au 5eme étage avec 2 fenêtres sur cour. Immeuble totalement rénové. Visite sur place au 32 rue Saint Sauveur 75002 Paris le samedi 16 septembre, samedi 23 et le samedi 30 à 11h."
418200350,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-6-r418200350,Vente appartement 3 pièces 65 m² Paris 18E,06 septembre 2017,,570.000 €,75018,Paris,,3,65 m²,"Magnifique appartement, au pied du métro Marcadet-Poissonniers dans le 18eme ! A quelques pas de la mairie du 18eme / Jules Joffrin, appartement hausmannien T3 de 65m2 avec très belle hauteur sous plafond, parquet, moulures, distribution en étoile : - Une entrée - Un grand double salon/salle à manger (pouvant être scindé aisément en un salon et une chambre) - Une chambre sur cour (avec dressing) - Une salle de bains (avec baignoire) - Une cuisine tout équipé (four, plaques à induction, lave-vaisselle, lave-linge, frigo, micro-ondes) avec de nombreux rangements - Un sanitaire indépendant - Une cave - Local poussette ou vélo dans la cour de l'immeuble. Autres prestations : double vitrage, appartement entièrement repeint, belle copropriété calme et bien tenue. Proximité nombreux commerces de bouche : mairie Jules Joffrin, Marché du poteau, square Clignancourt, rue Francoeur... Proximité métro ligne 4 et ligne 12. Pas d'agence. Visite le samedi 16 septembre uniquement. Merci de nous contacter pour détails et créneau de visite. Merci de me contacter de préférence par email"
418200384,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-6-r418200384,Vente appartement 2 pièces 42 m² Paris 18E,06 septembre 2017,,380.000 €,75018,Paris,,2,42 m²,"Rue Ordener. Dans un bel immeuble ancien, au deuxième étage sans ascenseur. 2 pièces de 42 m² en parfait état. il se compose d'un séjour avec une cuisine américaine, 1 chambre, 1 salle d'eau. l'appartement a été entièrement refait en 2015, électricité, peinture, chauffage, cuisine, salle d'eau. L'appartement est très clair, exposé sud, double vitrage et chauffage individuel électrique, cave. le ravalement de l'immeuble a été voté et payé. Proche métro Jules Joffrin ou Porte de Saint Ouen."
417201470,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-6-r417201470,Vente appartement 2 pièces 20 m² Paris 16E,06 septembre 2017,,192.000 €,75016,Paris,,2,20 m²,"A 200 m du métro Trocadéro. 2 chambres de service contigües (mur non porteur), surface loi Carrez 15,86 m² et 24,96 m² au sol si réunies, au 6ème étage sans ascenseur par escalier de service (peinture neuve), douche et bloc cuisine dans les 2 chambres. 1 wc palier pour 5 chambres. Chauffage collectif Très bel immeuble haussmannien, gardienne, 2 digicodes. Libre à la vente. Possibilité achat d'une chambre contigüe de 10 m² supplémentaire (mur non porteur) Idéal pied à terre ou location étudiant(e). Agences s'abstenir."
417201473,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-6-r417201473,Vente chambre 10 m² Paris 16E,06 septembre 2017,,100.000 €,75016,Paris,,1,10 m²,"200 m du métro Trocadéro. Chambre de service (surface loi Carrez 8,38 m² et 12,97 m² au sol, volume plus de 20 m3), au 6ème étage par escalier de service (peinture neuve), douche, bloc cuisine. Trés bel immeuble Haussmanien, gardienne, 2 digicodes, wc palier (1 pour 5 chambres). Chauffage collectif. Possibilité d'acquérir 2 chambres supplémentaires contigües, sans mur porteur (loi Carrez 15,86 m² et 24,96 m² au sol). Libre à la vente. Agences s'abstenir."
418200422,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-6-r418200422,Vente studio 35 m² Paris 13E,06 septembre 2017,,185.000 €,75013,Paris,,1,35 m²,"Studio 35 m², cuisine indépendante, salle de bains et wc séparés. Cave et parking en sous-sol. tour Bologne. 21ème étage, exposition EST. APPELER LE FIXE LE SOIR."
416701682,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-6-r416701682,Vente appartement 3 pièces 65 m² Paris 18E,06 septembre 2017,,320.000 €,75018,Paris,,3,65 m²,"Dans la tour rue de la Chapelle, ligne 12.tram . Appartement familial entièrement refait à neuf avec cuisine équipée ouverte sur grand salon avec parquet, et nombreux rangements sur mesure, deux penderies/rangements dans couloir, 2 chambres avec placard/penderie dans chaque, 1 salle de bains avec double vasque. 19 eme étage. Vue dégagée. Très lumineux. Très sécurisé. Box. Cave. Charges 400 €/mois comprenant chauffage collectif, eau chaude, eau froide, gardien, entretien des jardins, ménage."
416101191,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-6-r416101191,Vente appartement 3 pièces 61 m² Paris 8E,06 septembre 2017,,770.000 €,75008,Paris,,3,61 m²,"Rue de Berri/st-Honoré, proche métro (lignes 13, 1, 9). 5 mn parc Monceau. Au dernier étage 6, ascenseur. 3 pièces 61 m² Carrez, 73 m² au sol. Entrée, cuisine indépendante, salon, 2 chambres, dressing, salle de bains, wc séparés. Double exposition, calme. 2 entrées immeuble. Digicode, interphone, gardien, cave. Belle copropriété, faibles charges. Parking 20 m. Commerces et écoles proche. Visite uniquement le samedi de 13h à 15h. (Agences s'abstenir)."
417800290,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-5-r417800290,Paris 14E - Paris (75),07 septembre 2017,,1.200.000 €,75014,Paris,,3,86 m²,"Superbe appartement entièrement refait à neuf, situé à 5 minutes à pieds du Jardin du Luxembourg. En face du métro Vavin (ligne 4) et à proximité immédiate des lignes 6, 12, 13, du RER B et de toutes commodités (cinémas, restaurants, bars, supermarchés, commerces, etc.). Immeuble très calme (double exposition cour). Au 3e étage sans ascenseur. Entièrement refait à neuf : plomberie, électricité, double vitrage, parquet, moulures. Ligne 4 littéralement en face de l'emplacement de l'appartement. RER B reliant l'aéroport Charles de Gaulle à 200 m (5 mn à pied). La ligne 6 (station Edgar Quinet) est à 150 m. La ligne 12 (station Notre-Dame-des-Champs) est à 200 m."
418100190,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-8-r418100190,Vente appartement 4 pièces 115 m² Paris 2E,07 septembre 2017,,1.200.000 €,75002,Paris,,4,115 m²,"Actuellement sous-offre. En bordure du quartier Montorgueil, dans une rue piétonne, un immeuble haussmannien, pierre de taille. Un superbe appartement de 115 m² loi Carrez, en quadruple exposition, au 3ème étage, très lumineux. Il comprend : un triple séjour de 55 m², une cuisine équipée, une salle de bains (possibilité d'une salle d'eau supplémentaire), deux chambres dont une à double exposition (possibilité d'une 3ème chambre très facile). La vue est dégagée sur les toits de Paris et calme absolue coté chambre. Cheminée en marbre dans chaque pièce et moulures. Parquet en pointe de Hongrie. Chauffage individuel au gaz. Installations gas, eau, électricité récentes aux normes. Ce bien comporte une belle cave. Agences s'abstenir merci."
417301708,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-9-r417301708,Vente appartement 3 pièces 42 m² Paris 2E,07 septembre 2017,,504.000 €,75002,Paris,,3,42 m²,"Duplex typique du quartier Sentier Montorgueil, situé au 5ème et 6ème étages sans ascenseur et intégralement sur cour. Localisé rue de Cléry, à quelques mètres de la rue des Petits Carreaux / rue Montorgueil. Métro le plus proche Sentier. Duplex agencé sur deux étages : - Au 5ème étage : grande pièce à vivre, poutres apparentes, trois fenêtres sans vis-à-vis, un coin salon canapé face à une cheminée, cuisine toute équipée, placard et bibliothèque. - Au 6ème étage : escalier intérieur + puits de lumière desservant la chambre et la salle de bain. La chambre est équipée de placards intégrés et de rangement sous les combles. La salle de bain sous les toits est composée d'une baignoire/douche, d'un wc, d'un lavabo et d'un grand espace de rangement pour lavante-séchante, ballon d'eau chaude et espace de stockage. Chauffage électrique, parquet massif dans toutes les pièces, travaux récents avec gout et matériaux de qualité. Ravalement façade voté-payé. Surface Loi Carrez 33,55 m² + 17,21 m² au sol pondérés pour moitié. Soit 42,15 m² pondérés Vendu avec une cave. Visite sur rendez-vous. Agences et professionnels s'abstenir."
418200452,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-6-r418200452,Vente pièce 8 m² Paris 7E,06 septembre 2017,,82.950 €,75007,Paris,,1,8 m²,"Studette de 8 m² Avenue de la Bourdonnais, Paris 7 ème dans immeuble pierre de taille très entretenu. Arrêt de bus devant l´immeuble. Une piéce avec douche et lavabo (possibilité d´installer toilettes). Toilettes à l´exterieur. 7,9 m² lois Carrez. Grande hauteur sous plafond (2,66 m). Possibilité mezzanine, au 7 ème étage sans ascenseur. Code d´accès et gardienne. Champs de Mars et tour Eiffel à proximité. Agences s' abstenir!"
418200161,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-8-r418200161,Vente studio 25 m² Paris 2E,05 septembre 2017,,280.000 €,75002,Paris,,1,25 m²,"Studio entièrement refait par architecte, dans immeuble classé, 3ème étage sans vis-à-vis, avec double exposition Sud / Nord. Cuisine équipée, salle de bains avec wc. Chauffage collectif gaz. Idéal pour premier achat ou investisseur. Agence s'abstenir."
415701915,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-8-r415701915,Vente appartement 2 pièces 49 m² Paris 20E,05 septembre 2017,,349.000 €,75020,Paris,,2,49 m²,"Grand 2 pièces de 48,75 m². Pelleport - Gambetta. Grand 2 pièces calme et lumineux de 48,75 m² au 1er étage sur cour, orienté Nord-Ouest/Sud-Est, dans une résidence agréable et bien entretenue avec gardien, ascenseur, eau chaude et chauffage collectif par chaudière au gaz naturel, réseau fibre optique. Appartement récemment rénové. Entrée, vaste séjour de 21m2 avec grand placard, chambre de 11m2, cuisine refaite à neuf (2 ans) entièrement équipée (possibilité de cuisine us), salle de bains avec baignoire, wc séparés. Cave saine et sécurisée. Possibilité de parking en sus : 14.000 €. Nombreux commerces de proximité et moyens de transport. Métro : Lignes 3 Gambetta / 3bis Pelleport / 11 Télégraphe Bus: 26 / 96 / 60 / 61 / 64 / 69. Copropriété bien organisée et gérée avec sérieux. Charges annuelles +/- 2360 €/an."
418200142,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-8-r418200142,Vente appartement 3 pièces 72 m² Paris 3E,05 septembre 2017,,890.000 €,75003,Paris,,3,72 m²,"Exceptionnel. Duplex dans le Marais de 72 m² dont 60 m² Carrez, situé rue Charlot, à proximité de la rue de Bretagne en face du marché des Enfants Rouges. Rénovation d'architecte en 2014, clair, calme et traversant avec beaucoup de charme. Une grande pièce à vivre de 42 m² avec cuisine équipée et intégrée. A l'étage : chambre, pièce dressing et une salle de bains avec baignoire, wc séparés. Au 4ème et dernier étage d'une petite copropriété Tous commerces et métros à proximité Agences s'abstenir"
418200174,http://www.pap.fr/annonce/vente-appartement-maison-paris-75-g439-8-r418200174,Vente chambre 28 m² Paris 15E,05 septembre 2017,,280.000 €,75015,Paris,,1,28 m²,"Appartement 28 m² environ. 6 ème étage ascenseur. Une chambre, une salle de bains, une cuisine. Très clair. Etat impeccable."
